173.28,163.67,163.27,159.39,
155.95,154.41,160.17,157.5,
164.96,164.45,164.6,170.63,
170.01,178.52,182.8,186.69,
192.81,183.35,192.03,190.33,
188.2,195.44,204.57,205.37,
213.65,204.35,207.7,216.89,
215.64,211.8,215.5,211.26,
217.63,226.23,228.82,231.66,
229.71,233.65,226.51,217.44,
213.32,222.55,212.59,218.22,
211.33,214.58,206.88,214.36,
222.89,232.65,234.46,227.2,
223.16,229.27,226.51,226.67,
232.4,229.07,227.58,233.2,
225.34,227.47,234.04,243.08,
243.78,237.41,239.3,235.42,
244.85,237.15,240.62,247.93,
242.44,243.4,250.67,247.61,
244.37,234.42,229.74,226.87,
217.91,220.63,212.09,209.69,
216.05,216.97,219.35,228.12,
220.06,229.57,222.54,227.97,
221.49,221.54,225.2,222.3,
224.06,230.19,221.55,224.96,
228.42,229.47,229.82,228.34,
234.45,225.08,215.18,223.94,
219.78,219.15,209.92,210.77,
218.53,221.19,222.5,221.95,
229.75,227.17,227.93,222.79,
216.65,211.93,203.94,194.43,
193.25,192.49,200.5,208.59,
202.37,209.97,219.88,222.81,
225.65,215.79,217.36,224.55,
214.68,215.41,224.27,224.37,
234.32,241.05,245.41,240.04,
237.58,244.93,246.75,239.75,
246.99,239.71,245.26,254.04,
247.89,245.29,242.89,246.02,
249.53,253.26,261.61,261.52,
271.37,268.97,267.28,275.55,
281.07,285.19,290.1,284.09,
292.84,294.58,284.7,290.72,
294.98,290.56,293.3,284.21,
291.59,289.6,290.54,295.35,
287.27,293.5,298.69,289.69,
290.91,290.29,285.27,292.26,
298.08,304.54,312.9,306.79,
313.57,321.91,321.23,311.73,
310.32,313.18,309.36,311.45,
311.44,305.79,313.26,311.26,
317.0,316.99,325.66,334.58,
338.66,333.34,331.74,337.86,
337.6,344.37,342.21,342.87,
352.66,355.75,364.88,369.18,
366.88,358.69,368.0,372.19,
372.76,363.68,355.68,348.04,
350.07,349.32,348.84,341.76,
334.86,326.37,331.72,332.34,
340.9,340.64,349.91,341.93,
350.11,352.75,350.15,349.08,
349.43,350.36,360.05,369.8,
375.39,382.86,375.54,367.5,
370.27,370.42,375.05,375.08,
369.65,363.98,372.41,368.8,
372.54,365.56,373.57,382.91,
387.55,384.99,390.74,386.67,
384.47,390.4,384.62,390.7,
398.1,400.87,408.83,417.93,
425.6,420.67,411.43,416.42,
413.55,405.35,410.3,409.52,
416.45,415.52,414.68,420.26,
426.21,421.17,415.26,411.39,
403.75,402.9,407.46,402.26,
404.24,400.52,407.11,415.3,
418.05,416.58,425.52,427.91,
425.68,424.51,428.07,423.23,
427.69,419.37,420.91,428.22,
419.3,414.73,416.25,415.22,
415.04,413.46,403.64,399.69,
401.53,402.65,397.38,407.31,
398.93,391.79,392.86,386.53,
384.04,382.73,385.65,381.64,
376.16,379.12,374.28,382.82,
389.95,381.25,381.61,386.66,
380.2,388.07,378.34,381.76,
373.63,377.06,376.41,379.56,
371.52,364.12,372.43,368.85,
362.45,369.73,364.87,363.36,
365.16,374.78,384.21,392.68,
384.42,384.66,380.49,371.33,
373.97,380.06,382.48,378.07,
380.09,384.57,382.14,379.45,
370.03,366.23,372.12,373.01,
372.27,377.55,378.84,369.85,
367.65,359.89,358.14,348.75,
356.16,351.47,351.68,345.88,
341.12,348.12,358.01,367.22,
360.61,358.0,348.18,354.13,
349.29,351.26,352.22,349.11,
353.84,356.96,348.81,343.28,
337.08,331.0,333.08,332.91,
323.75,328.62,337.35,338.12,
329.04,328.39,326.21,328.51,
327.33,319.59,310.6,316.94,
325.23,324.68,333.98,338.21,
331.16,333.61,334.64,330.72,
324.57,333.11,330.49,333.32,
323.45,317.86,325.58,319.09,
328.46,319.58,315.13,321.89,
317.54,321.56,321.19,314.17,
322.22,322.86,330.59,333.81,
336.57,332.51,340.93,344.39,
340.26,344.48,334.55,326.61,
324.79,332.08,340.66,341.22,
344.79,335.84,338.52,336.79,
334.62,343.91,351.56,351.87,
343.34,352.43,360.34,350.89,
345.29,338.89,337.88,344.96,
354.63,349.4,343.64,341.16,
350.77,341.84,333.06,336.64,
338.57,346.53,339.18,335.54,
344.66,343.32,353.26,361.03,
360.23,369.15,364.01,371.53,
377.62,368.16,359.74,366.37,
363.85,360.36,363.59,359.61,
363.17,369.12,368.75,375.18,
371.25,380.92,377.77,384.07,
376.93,367.3,359.04,358.01,
353.59,350.92,360.84,360.92,
356.19,350.21,351.55,360.54,
369.96,369.26,374.04,372.3,
367.1,359.9,368.62,378.5,
379.23,373.24,367.64,369.15,
372.6,373.11,376.78,384.01,
374.04,375.58,377.14,385.29,
392.41,385.3,382.58,380.49,
375.74,381.09,374.79,372.31,
364.1,363.18,362.43,361.15,
364.88,369.7,367.15,368.03,
362.5,363.88,361.35,360.45,
355.92,347.52,353.85,357.99,
360.06,369.91,373.57,373.89,
372.68,372.72,378.66,376.08,
379.05,388.88,393.65,402.06,
403.69,410.65,415.01,405.51,
412.73,410.13,404.98,404.27,
413.65,414.96,416.75,422.14,
430.77,436.09,442.58,444.08,
445.36,449.44,456.26,453.11,
443.2,444.92,440.63,442.35,
432.39,426.59,418.97,418.26,
420.32,410.44,412.09,417.93,
411.0,402.21,398.28,405.05,
401.43,397.04,405.52,409.35,
415.61,414.97,415.24,410.74,
402.44,404.76,412.08,410.18,
414.02,414.08,412.68,416.87,
416.54,418.04,416.12,418.48,
424.18,430.85,437.92,435.24,
444.53,442.17,447.16,446.84,
451.02,457.96,458.77,450.52,
446.28,455.96,454.63,454.35,
460.76,450.98,453.68,446.6,
444.59,435.62,426.17,431.84,
435.25,430.22,426.37,416.65,
417.49,416.55,423.68,414.55,
414.35,405.73,405.91,405.38,
397.64,390.23,393.95,398.36,
402.31,401.53,400.72,401.23,
410.93,408.53,416.24,410.65,
405.87,415.19,405.87,400.66,
391.24,387.75,394.54,404.16,
411.02,416.49,408.17,413.79,
404.57,412.17,413.68,418.43,
409.56,413.05,411.89,407.33,
405.34,408.59,402.85,398.21,
392.72,397.58,400.76,393.3,
388.72,382.75,385.28,375.6,
375.41,370.05,360.64,352.76,
358.28,355.66,354.18,345.24,
351.91,342.57,351.03,350.27,
343.62,337.98,336.25,339.61,
338.78,337.31,339.26,336.34,
337.65,341.98,346.05,341.93,
336.57,339.74,348.78,343.22,
342.21,347.33,354.71,359.91,
354.15,353.7,351.64,344.44,
337.67,339.78,348.74,342.41,
333.31,326.4,322.74,329.35,
338.43,344.8,340.44,343.17,
349.11,350.2,345.15,345.28,
352.19,352.65,357.32,358.67,
366.28,361.58,357.48,353.23,
361.75,354.6,347.65,349.26,
358.38,355.27,362.23,366.73,
362.12,359.96,362.89,364.4,
367.54,366.82,372.14,363.89,
372.57,381.19,385.51,386.39,
382.84,389.18,386.49,394.05,
393.92,403.91,399.29,397.11,
397.36,406.12,410.83,404.48,
399.35,401.9,398.57,408.39,
398.44,405.82,414.85,409.09,
402.57,406.89,407.06,399.15,
391.92,384.75,386.88,384.77,
380.19,390.01,383.15,383.63,
388.71,396.93,390.66,383.99,
374.34,383.26,392.79,395.52,
386.91,388.94,384.01,379.91,
376.64,371.89,366.77,359.36,
368.02,375.34,368.82,375.76,
384.9,383.08,392.04,394.3,
384.86,386.81,381.94,375.7,
369.48,377.79,383.99,378.1,
372.43,367.04,363.87,367.87,
360.9,364.9,367.16,370.35,
367.94,368.87,369.6,360.53,
353.26,345.46,350.57,357.53,
361.87,368.24,375.13,377.3,
369.62,370.36,360.95,368.98,
363.26,356.38,352.28,355.52,
350.76,355.21,358.21,354.5,
352.87,353.05,357.76,365.48,
372.85,369.69,372.18,379.45,
381.32,373.87,382.13,388.34,
396.86,398.61,404.44,404.27,
399.61,393.09,400.91,393.22,
394.86,386.47,387.2,388.9,
382.37,374.82,372.15,380.25,
373.69,365.09,371.9,364.94,
358.24,367.44,372.34,367.62,
370.58,373.68,364.01,356.96,
360.3,351.52,350.1,354.3,
354.28,346.69,353.12,344.32,
348.25,344.55,349.44,343.73,
346.49,345.18,348.23,345.27,
340.48,331.89,324.01,329.46,
338.85,345.55,351.61,352.41,
353.86,346.75,344.76,336.08,
345.68,345.28,355.26,345.64,
344.47,339.95,333.49,324.22,
330.62,331.45,331.43,327.8,
325.07,315.5,320.0,315.89,
312.87,306.41,314.78,318.05,
322.81,313.76,323.41,319.48,
326.08,328.94,320.7,323.72,
326.89,323.8,329.1,331.03,
328.06,322.01,318.48,309.4,
304.19,295.05,300.96,307.54,
303.51,294.43,302.17,298.29,
291.54,288.13,280.64,272.65,
267.39,264.41,270.68,262.92,
260.97,254.13,260.33,263.96,
268.35,276.63,283.91,279.51,
273.99,283.98,281.31,277.88,
273.78,271.18,266.28,270.95,
278.59,274.23,264.53,258.93,
260.68,256.8,250.88,244.22,
247.28,246.96,251.52,242.74,
250.11,245.39,240.76,240.4,
233.25,229.49,232.29,223.36,
221.83,223.54,232.89,240.51,
242.4,243.81,252.96,250.65,
256.03,252.48,262.32,262.27,
269.71,268.42,258.9,258.06,
263.79,256.19,248.36,244.48,
249.55,250.11,241.1,233.29,
229.58,234.13,237.52,233.92,
231.76,227.7,220.64,212.33,
208.25,207.24,216.34,223.18,
224.68,225.74,220.59,220.96,
211.75,217.46,223.33,215.63,
208.17,208.52,206.28,209.57,
205.17,209.52,200.94,192.29,
202.11,201.8,192.53,187.56,
191.56,188.88,189.99,187.85,
190.35,181.14,173.42,181.96,
191.22,183.5,185.09,184.25,
193.13,186.91,178.36,180.02,
184.21,192.32,193.12,187.81,
178.47,181.07,186.33,181.91,
176.17,173.85,180.8,177.27,
173.85,174.81,169.11,171.94,
164.36,155.42,151.2,157.81,
156.99,158.18,150.47,148.54,
146.98,141.57,138.0,143.22,
150.2,145.33,144.97,146.22,
139.19,139.08,133.69,142.72,
144.2,141.99,148.81,149.76,
141.61,149.38,143.04,137.12,
146.04,147.69,137.71,144.38,
140.75,137.91,142.04,138.64,
138.33,139.03,136.18,136.41,
128.1,121.02,113.8,117.88,
112.59,117.46,117.08,125.57,
133.66,125.5,126.38,125.43,
125.96,118.05,110.16,102.16,
96.53,103.88,112.74,112.25,
107.13,101.81,100.5,90.67,
87.56,80.18,70.71,63.37,
70.55,68.9,72.8,63.91,
73.3,75.62,80.5,82.25,
80.89,84.31,75.34,81.72,
75.89,80.16,86.62,84.17,
91.88,83.58,77.44,82.6,
77.55,83.44,88.64,85.57,
84.01,78.29,82.54,73.02,
70.25,63.59,65.57,67.71,
58.37,55.63,53.19,45.21,
37.85,45.77,36.45,30.47,
30.58,22.4,15.83,10.88,
7.6,-1.15,3.37,12.89,
18.2,25.18,28.68,25.89,
26.75,22.32,14.44,13.48,
21.95,18.99,10.94,18.66,
17.17,20.62,24.39,30.61,
29.38,37.01,46.13,46.43,
54.21,55.25,59.62,56.43,
64.01,72.75,62.96,64.81,
68.57,73.71,64.17,61.7,
71.64,75.44,82.7,86.6,
86.06,88.39,84.88,93.89,
84.51,91.22,93.61,86.22,
95.2,94.61,96.51,103.16,
100.58,98.63,106.27,110.77,
119.7,115.36,116.7,114.11,
111.97,112.5,108.2,106.95,
104.78,102.22,107.02,100.34,
96.79,102.74,93.11,91.42,
90.95,98.49,103.69,98.89,
92.34,101.36,100.99,101.61,
101.06,96.62,95.33,85.86,
93.49,95.24,94.03,96.29,
105.92,99.8,99.09,107.24,
113.62,107.97,115.56,107.86,
108.87,116.28,107.83,112.11,
111.22,115.48,110.93,119.71,
118.11,109.9,112.88,116.32,
114.65,121.23,111.72,120.78,
118.84,118.42,120.45,115.41,
105.98,113.24,122.85,127.34,
119.0,119.12,125.31,127.03,
125.44,126.7,132.05,124.74,
121.13,128.28,124.49,123.1,
122.68,123.19,114.78,108.93,
111.09,104.04,106.31,104.94,
99.14,91.61,100.99,105.79,
97.25,91.05,90.75,100.58,
95.29,103.63,100.81,100.63,
93.75,101.68,104.86,95.78,
97.6,91.57,84.21,91.49,
85.86,76.3,76.73,72.88,
67.07,76.32,75.92,74.2,
80.29,78.01,81.44,81.47,
83.85,75.04,65.06,63.52,
64.21,56.62,49.57,51.15,
59.44,54.37,55.53,62.9,
60.08,65.81,67.3,66.19,
61.83,70.28,68.06,59.36,
63.25,63.51,66.5,69.27,
70.37,73.47,71.03,64.99,
68.37,76.17,86.12,80.77,
75.09,72.98,66.6,76.29,
71.04,65.66,70.31,63.73,
58.45,53.56,61.93,69.27,
64.49,71.98,80.83,86.69,
77.62,73.41,63.85,72.71,
73.45,80.64,75.34,76.78,
67.97,72.39,79.26,74.69,
66.53,73.27,64.85,57.94,
55.58,62.54,61.34,56.6,
48.86,39.39,46.8,36.81,
45.27,35.81,42.89,51.24,
60.38,64.44,66.94,75.35,
69.19,78.6,87.11,89.7,
86.06,76.59,70.48,70.78,
68.9,69.29,69.89,61.9,
68.15,61.41,68.37,71.07,
74.67,70.26,80.22,79.59,
78.95,77.02,82.72,76.89,
74.68,83.15,88.26,91.21,
82.36,79.4,77.14,71.04,
74.53,82.63,86.91,93.97,
88.14,85.81,93.84,97.23,
89.12,84.22,89.98,94.25,
99.57,100.63,105.77,97.3,
102.85,107.18,116.6,124.99,
126.51,126.84,135.72,143.42,
135.66,129.43,121.49,123.71,
127.2,134.06,134.1,124.53,
116.69,109.25,107.2,98.41,
91.5,96.2,95.82,102.11,
95.96,99.14,95.19,104.3,
109.99,105.12,103.03,100.45,
105.96,109.93,113.29,116.15,
109.42,99.45,97.18,104.13,
99.21,105.01,109.78,112.57,
114.78,113.25,119.05,116.84,
125.47,117.22,113.65,114.23,
115.02,119.96,111.09,119.43,
127.48,124.21,115.08,107.97,
106.1,103.6,99.32,102.5,
111.2,109.23,99.9,95.87,
100.17,97.74,103.16,102.81,
103.56,107.39,99.73,97.89,
98.51,103.92,113.38,106.5,
98.87,100.0,92.3,93.25,
85.73,91.95,94.11,95.94,
89.08,85.17,80.96,74.21,
73.42,64.91,72.32,80.69,
71.97,73.13,83.06,87.89,
85.46,77.37,72.2,66.58,
72.2,63.89,72.94,74.88,
77.96,71.7,77.8,76.0,
72.75,69.71,63.87,67.23,
77.08,74.85,65.53,56.65,
52.07,45.41,49.52,59.24,
54.36,55.94,57.54,59.58,
59.31,57.53,60.88,69.69,
65.09,68.34,65.27,57.2,
65.61,74.04,65.09,59.0,
62.25,56.96,55.69,64.13,
63.36,61.5,51.66,43.29,
45.15,50.29,48.79,39.89,
43.96,36.84,30.15,28.93,
30.17,36.03,38.89,36.02,
36.39,46.28,47.48,50.14,
46.21,46.6,52.79,57.26,
63.11,59.91,51.59,56.79,
47.11,38.75,33.25,27.34,
23.91,20.59,25.75,24.4,
17.4,11.67,15.6,18.42,
18.09,14.21,11.91,13.4,
17.0,23.96,22.07,21.12,
14.0,19.72,22.32,26.06,
19.93,24.61,30.64,36.87,
35.52,39.09,36.39,35.53,
35.93,38.9,38.46,43.76,
48.49,48.17,50.56,42.87,
43.84,36.23,35.94,29.4,
23.24,21.77,17.48,11.35,
20.86,29.54,28.65,24.56,
28.39,28.38,20.57,19.06,
10.84,4.5,8.79,9.14,
7.58,7.51,-1.13,4.99,
8.54,11.57,13.48,10.71,
14.66,5.53,2.69,0.54,
6.71,7.53,4.52,-3.87,
0.46,2.37,11.86,14.77,
13.77,3.95,4.25,3.89,
8.81,-0.99,-9.7,-0.47,
-4.64,-12.03,-8.13,-8.28,
-15.27,-7.34,-3.26,5.97,
13.15,12.63,3.75,9.88,
11.24,7.68,4.21,-0.43,
-6.71,-15.8,-15.04,-19.43,
-15.87,-19.85,-13.87,-9.26,
-7.35,-8.84,-8.82,-5.64,
-5.18,-2.62,-5.19,-9.14,
-7.51,-1.7,4.4,10.25,
3.53,11.14,2.31,9.02,
13.46,15.5,10.69,13.54,
18.04,25.61,20.98,26.92,
26.13,28.38,23.71,29.26,
35.45,36.78,29.49,37.92,
34.63,25.25,31.63,33.73,
33.74,28.38,26.55,26.28,
28.57,23.57,24.43,20.72,
29.34,38.26,36.99,43.73,
50.11,55.19,48.38,45.76,
42.39,34.09,34.98,40.2,
34.02,33.62,37.39,31.39,
35.66,28.51,34.38,42.65,
41.09,34.08,34.66,32.31,
25.03,20.21,17.88,16.78,
7.81,1.32,6.93,16.24,
13.81,11.45,13.16,21.79,
19.59,18.79,22.0,17.37,
21.85,20.95,11.94,13.4,
17.98,15.41,23.83,27.13,
36.98,31.43,40.66,49.06,
59.03,66.37,63.61,66.36,
76.11,75.58,69.18,69.28,
67.34,67.08,72.26,81.6,
72.69,66.49,58.56,58.65,
60.4,51.5,56.51,61.41,
69.33,68.32,59.85,55.16,
54.81,56.81,57.88,47.92,
55.45,59.53,58.61,57.14,
57.68,53.29,60.83,69.96,
62.53,56.99,49.71,58.23,
64.51,69.74,61.67,66.39,
70.91,76.72,71.19,76.12,
85.86,95.38,102.21,104.54,
113.26,112.66,115.29,123.85,
128.98,128.03,136.95,132.63,
123.23,117.88,122.37,114.06,
108.29,104.01,112.76,114.04,
115.38,116.59,113.69,107.57,
99.67,102.36,94.15,96.25,
95.51,99.99,92.5,98.93,
101.19,99.15,102.2,100.78,
91.97,97.94,88.04,86.97,
96.29,95.19,99.72,98.09,
105.89,104.88,100.86,101.95,
111.29,120.2,120.17,128.63,
123.39,122.25,120.8,128.08,
129.36,127.45,133.98,128.68,
135.29,143.0,139.09,129.74,
123.96,123.66,125.08,117.51,
109.84,109.41,110.69,118.22,
120.69,113.22,114.87,118.48,
116.71,122.48,120.12,122.76,
116.37,113.02,115.03,119.09,
113.55,103.83,104.66,106.55,
114.59,120.72,125.01,123.91,
127.78,120.45,122.13,118.77,
125.49,115.8,108.46,117.52,
113.45,112.98,106.27,103.86,
99.83,108.97,113.43,122.63,
115.74,124.43,116.93,114.37,
114.1,114.12,108.35,106.59,
102.81,97.41,94.87,96.08,
102.8,105.93,103.24,101.51,
101.08,98.6,103.89,113.52,
110.16,105.72,99.91,92.79,
99.38,104.99,108.16,106.09,
114.07,122.15,122.54,118.87,
127.79,131.03,129.53,130.75,
127.21,124.29,117.77,119.9,
122.89,132.43,137.22,134.08,
139.54,143.93,143.63,135.02,
132.93,142.56,149.59,156.75,
163.51,162.93,164.26,163.54,
161.28,159.8,159.65,150.71,
146.18,155.66,159.53,165.22,
159.88,153.16,162.07,164.99,
159.39,151.72,146.25,155.42,
149.62,147.2,138.58,136.45,
143.16,150.74,141.66,132.55,
135.96,135.78,144.91,142.12,
150.37,157.49,155.55,147.61,
142.35,135.46,141.39,144.13,
136.71,139.93,143.39,148.09,
151.49,157.07,147.24,150.33,
147.23,142.31,136.51,141.98,
137.12,135.45,145.09,137.46,
131.32,124.71,117.68,115.3,
125.22,132.07,139.78,147.38,
151.38,146.53,138.98,136.65,
131.83,131.81,135.21,134.67,
134.25,127.95,136.8,127.88,
127.29,127.92,134.94,136.34,
139.31,147.39,153.85,156.51,
161.61,155.08,154.31,159.1,
165.31,169.24,163.38,161.43,
152.74,158.99,150.53,150.35,
151.54,146.53,138.65,147.67,
152.71,153.2,161.7,155.34,
152.02,142.12,146.39,151.93,
149.68,145.52,145.42,148.27,
153.89,154.45,160.91,169.47,
168.95,164.14,170.78,178.64,
182.95,177.52,174.56,175.61,
166.08,157.21,163.34,156.75,
149.86,155.4,146.66,149.75,
153.49,156.4,151.71,154.04,
160.96,167.0,158.04,167.11,
157.64,166.54,173.13,163.56,
154.48,153.5,150.27,153.43,
158.0,157.2,157.4,155.81,
161.05,168.27,163.0,157.0,
152.53,156.15,158.24,161.54,
166.58,176.24,170.39,173.05,
181.68,188.49,182.47,181.58,
175.33,174.59,176.78,186.29,
184.8,181.71,185.79,183.78,
181.46,186.72,179.78,188.5,
191.7,189.63,181.96,172.11,
175.96,169.93,169.95,165.57,
174.65,172.37,174.85,177.99,
181.78,179.23,171.51,171.32,
176.17,178.98,173.54,168.3,
170.03,176.12,183.82,183.35,
184.04,177.1,182.15,189.78,
191.13,201.07,201.24,209.98,
202.52,207.47,202.16,200.0,
190.31,194.89,193.5,197.07,
188.84,179.98,187.34,177.75,
180.97,189.77,188.72,184.23,
183.58,186.11,184.51,178.73,
169.5,161.91,160.77,160.92,
155.1,155.36,165.19,163.13,
167.26,166.6,164.18,163.63,
166.64,163.4,165.32,164.67,
155.99,161.55,155.58,163.27,
172.67,178.99,183.84,182.76,
190.09,198.25,207.39,205.07,
211.86,215.0,220.42,226.21,
228.3,234.27,244.18,241.75,
238.77,239.99,243.5,237.89,
246.43,245.63,249.47,253.42,
261.55,268.9,270.68,260.89,
270.61,274.21,271.84,269.17,
277.88,273.93,264.51,257.96,
267.49,267.1,258.91,263.27,
265.45,274.91,270.86,278.37,
283.93,293.21,298.82,303.65,
309.47,306.31,314.74,309.09,
318.16,321.28,324.55,329.85,
333.58,325.27,320.05,319.64,
320.63,311.04,309.07,315.25,
310.14,314.61,308.03,306.96,
302.41,308.54,311.12,302.25,
299.4,300.9,309.95,306.94,
307.69,302.18,298.02,297.02,
298.58,302.27,300.17,300.67,
306.41,307.4,312.17,311.7,
314.51,320.75,325.02,326.88,
333.58,325.25,334.62,326.59,
332.87,327.54,318.38,310.73,
318.23,310.89,317.65,319.03,
314.57,320.85,317.26,316.93,
318.08,326.28,325.26,321.39,
331.2,322.8,332.6,336.66,
341.15,351.0,343.52,348.72,
356.53,364.2,368.24,376.8,
382.97,385.27,381.78,384.72,
387.0,378.99,377.09,374.8,
367.8,360.06,359.09,360.47,
354.1,344.65,344.48,341.12,
349.43,340.79,343.22,340.98,
336.8,340.26,340.44,338.31,
334.6,329.33,332.35,326.99,
326.91,332.5,332.66,338.27,
332.78,337.08,342.34,339.8,
346.85,349.45,347.93,353.07,
350.84,358.95,364.1,365.56,
370.4,365.27,372.13,376.26,
381.36,376.65,373.97,372.91,
366.71,363.33,355.69,356.34,
352.84,359.01,361.35,355.89,
355.79,354.55,353.58,343.9,
343.66,351.89,350.48,341.67,
349.0,346.61,353.71,344.25,
346.16,347.45,351.43,351.2,
353.66,346.75,354.39,362.45,
361.8,360.94,354.64,349.33,
354.78,346.58,353.51,355.22,
363.59,369.67,362.46,357.58,
349.14,340.02,332.67,329.24,
337.82,334.86,337.91,347.23,
351.9,358.32,365.38,355.96,
360.58,355.34,348.38,356.31,
366.14,360.32,361.01,367.12,
370.8,362.47,370.84,380.31,
382.81,373.56,365.39,357.28,
361.12,361.26,352.19,347.98,
343.5,339.52,337.56,332.16,
334.66,336.85,331.65,324.47,
317.16,307.97,312.55,303.09,
303.91,305.86,300.27,305.08,
304.26,300.72,303.73,306.04,
302.05,293.54,301.7,298.16,
288.31,295.65,298.02,297.26,
304.37,298.78,300.58,297.52,
303.74,303.2,293.42,287.39,
280.65,274.29,270.24,265.38,
271.91,269.38,276.74,278.5,
288.01,290.97,289.18,292.67,
293.53,284.15,277.7,278.67,
274.83,276.19,278.47,283.72,
286.79,285.37,277.82,282.89,
285.51,287.95,290.07,295.73,
289.48,285.75,290.4,290.63,
299.56,291.87,295.62,299.57,
306.25,311.19,308.95,309.13,
305.41,297.47,292.71,285.42,
285.86,283.24,279.54,277.25,
273.7,282.3,291.96,298.73,
299.76,292.05,285.31,279.43,
280.7,276.04,269.56,275.81,
273.97,266.59,271.55,272.7,
263.01,254.92,244.94,241.33,
248.09,251.52,241.76,234.76,
227.56,227.22,217.8,211.13,
213.65,219.85,215.55,221.38,
229.01,238.69,237.9,247.7,
